RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,Age_Group,Satisfaction_Group
6516,15810898,Pan,803,France,Female,65,2,151660.0,2,No,Yes,6930.17,0,Not Complained,5,PLATINUM,321,Elder,Very Satisfied
6517,15775797,Esposito,607,Spain,Female,32,7,76486.0,3,No,Yes,10674.62,0,Not Complained,4,DIAMOND,701,Early_Adult,Satisfied
6518,15795246,Kaeppel,628,Germany,Female,51,9,155904.0,2,Yes,Yes,71159.84,0,Not Complained,5,SILVER,597,Senior,Very Satisfied
6519,15795275,Lamb,521,Spain,Female,49,4,82940.0,2,No,No,62413.01,1,Complained,3,GOLD,772,Senior,Neutral
6520,15571869,Lei,669,Germany,Female,50,4,112651.0,1,No,No,166386.22,1,Complained,2,PLATINUM,440,Senior,Dissatisfied
6521,15694143,Conti,686,France,Female,41,10,76486.0,1,Yes,No,133086.45,0,Not Complained,1,DIAMOND,466,Middle_Age,Very Dissatisfied
6522,15748231,Hargreaves,700,Germany,Male,35,4,95853.0,2,Yes,No,192933.37,0,Not Complained,5,GOLD,862,Early_Adult,Very Satisfied
6523,15632185,Yermolayev,663,France,Female,42,1,82229.0,2,Yes,No,71359.78,0,Not Complained,5,SILVER,366,Middle_Age,Very Satisfied
6524,15806249,Kerr,671,Spain,Female,31,4,76486.0,2,No,Yes,79270.02,0,Not Complained,2,GOLD,598,Early_Adult,Dissatisfied
6525,15743293,Waters,651,Germany,Female,35,1,163701.0,3,Yes,Yes,29583.48,1,Complained,4,DIAMOND,467,Early_Adult,Satisfied
6526,15598157,Onyeorulu,728,France,Male,34,4,106328.0,1,Yes,No,88680.65,0,Not Complained,5,GOLD,709,Early_Adult,Very Satisfied
6527,15700946,Kolesnikova,574,France,Female,34,7,152993.0,1,Yes,Yes,134691.2,0,Not Complained,5,DIAMOND,705,Early_Adult,Very Satisfied
6528,15722692,Kazakova,464,France,Male,38,3,116440.0,1,Yes,No,75574.48,0,Not Complained,5,DIAMOND,434,Middle_Age,Very Satisfied
6529,15696506,MacDonald,604,Spain,Male,27,9,101353.0,1,No,No,30252.3,0,Not Complained,2,DIAMOND,799,Early_Adult,Dissatisfied
6530,15728823,Sharwood,836,Spain,Female,37,10,76486.0,2,Yes,No,111324.41,0,Not Complained,1,GOLD,645,Middle_Age,Very Dissatisfied
6531,15808851,Bufkin,511,Germany,Female,75,9,105609.0,1,No,Yes,105425.18,0,Not Complained,4,DIAMOND,567,Elder,Satisfied
6532,15675231,Nwankwo,518,France,Female,45,8,76486.0,2,Yes,Yes,36193.07,0,Not Complained,1,SILVER,916,Middle_Age,Very Dissatisfied
6533,15732299,Boniwell,756,France,Male,67,4,76486.0,3,Yes,Yes,93081.87,0,Not Complained,1,GOLD,593,Elder,Very Dissatisfied
6534,15706269,Willis,489,France,Female,47,8,103894.0,2,Yes,Yes,107625.46,0,Not Complained,4,DIAMOND,953,Senior,Satisfied
6535,15590078,Burns,622,Spain,Male,27,9,139835.0,1,Yes,Yes,152733.89,0,Not Complained,2,DIAMOND,972,Early_Adult,Dissatisfied
6536,15776985,Kung,652,France,Female,36,6,112519.0,2,No,Yes,110421.31,0,Not Complained,4,SILVER,826,Middle_Age,Satisfied
6537,15756743,Howells,625,France,Female,37,7,115895.0,1,Yes,No,48486.25,0,Not Complained,5,GOLD,973,Middle_Age,Very Satisfied
6538,15782364,Bevan,521,Spain,Female,39,3,146409.0,1,No,No,72993.67,0,Not Complained,3,DIAMOND,818,Middle_Age,Neutral
6539,15604093,Neitenstein,546,France,Male,34,4,165363.0,2,Yes,Yes,25744.13,1,Complained,2,SILVER,440,Early_Adult,Dissatisfied
6540,15749328,Johnson,697,France,Female,45,1,76486.0,2,Yes,No,46807.62,1,Complained,3,PLATINUM,559,Middle_Age,Neutral
6541,15656322,Sandover,571,Germany,Male,33,3,71843.0,1,Yes,No,26772.04,0,Not Complained,5,DIAMOND,294,Early_Adult,Very Satisfied
6542,15685564,Nnamutaezinwa,748,Spain,Male,35,5,105493.0,1,Yes,Yes,150057.2,0,Not Complained,4,GOLD,811,Early_Adult,Satisfied
6543,15785831,Sinclair,591,France,Male,35,7,183027.0,1,Yes,Yes,56028.79,0,Not Complained,2,PLATINUM,723,Early_Adult,Dissatisfied
6544,15796218,Wei,814,Germany,Male,29,1,131969.0,2,Yes,Yes,147693.92,0,Not Complained,2,PLATINUM,545,Early_Adult,Dissatisfied
6545,15716218,Higgins,709,France,Female,45,3,104118.0,1,No,Yes,174032.0,0,Not Complained,2,SILVER,569,Middle_Age,Dissatisfied
6546,15572735,Chang,433,Spain,Male,27,2,76486.0,2,Yes,Yes,153698.65,0,Not Complained,2,DIAMOND,415,Early_Adult,Dissatisfied
6547,15633840,Henderson,781,France,Male,20,0,125023.0,2,Yes,Yes,108301.45,0,Not Complained,3,PLATINUM,295,Young,Neutral
6548,15608760,Cox,656,France,Female,30,4,74323.0,1,Yes,Yes,22929.08,0,Not Complained,4,PLATINUM,650,Early_Adult,Satisfied
6549,15627848,Tsui,683,France,Male,38,7,109346.0,2,Yes,No,102665.92,0,Not Complained,4,DIAMOND,603,Middle_Age,Satisfied
6550,15792029,Lee,620,France,Male,32,6,76486.0,2,Yes,No,56139.09,0,Not Complained,1,GOLD,818,Early_Adult,Very Dissatisfied
6551,15617331,Sergeyeva,637,Germany,Female,39,3,109698.0,1,Yes,Yes,88391.29,1,Complained,2,DIAMOND,416,Middle_Age,Dissatisfied
6552,15651740,Napolitani,525,Spain,Female,30,5,76486.0,2,No,Yes,149195.44,0,Not Complained,4,SILVER,802,Early_Adult,Satisfied
6553,15636407,Beatham,793,Germany,Female,34,5,127758.0,1,Yes,No,143357.03,0,Not Complained,2,GOLD,633,Early_Adult,Dissatisfied
6554,15607526,Lu,638,Germany,Male,50,1,102645.0,1,Yes,No,168359.98,1,Complained,2,DIAMOND,663,Senior,Dissatisfied
6555,15632576,Yashina,520,France,Male,31,4,93249.0,1,Yes,No,77335.75,0,Not Complained,1,DIAMOND,759,Early_Adult,Very Dissatisfied
6556,15581505,Bales,641,France,Male,35,5,76486.0,2,Yes,No,93148.93,0,Not Complained,4,GOLD,747,Early_Adult,Satisfied
6557,15612207,Hill,840,Germany,Female,51,1,87780.0,1,No,Yes,36687.11,1,Complained,4,GOLD,995,Senior,Satisfied
6558,15707242,Ibeamaka,504,Spain,Male,40,5,76486.0,2,No,No,146703.36,0,Not Complained,2,SILVER,538,Middle_Age,Dissatisfied
6559,15721937,Romilly,686,France,Male,38,0,138131.0,1,No,Yes,115927.85,0,Not Complained,4,PLATINUM,385,Middle_Age,Satisfied
6560,15773852,Hayes,533,Germany,Male,38,4,70363.0,2,Yes,Yes,104189.46,0,Not Complained,2,SILVER,975,Middle_Age,Dissatisfied
6561,15719778,Chiu,577,France,Female,32,1,76486.0,2,Yes,No,9902.39,0,Not Complained,2,SILVER,899,Early_Adult,Dissatisfied
6562,15650538,Sun,445,Germany,Female,48,7,168287.0,1,Yes,No,16645.77,1,Complained,5,DIAMOND,938,Senior,Very Satisfied
6563,15797475,Brennan,720,France,Male,44,3,86102.0,1,Yes,No,180134.88,1,Complained,2,DIAMOND,481,Middle_Age,Dissatisfied
6564,15780359,Storey,643,Germany,Male,25,4,115143.0,1,Yes,Yes,148098.95,0,Not Complained,5,SILVER,908,Young,Very Satisfied
6565,15737104,Lawson,652,Germany,Female,47,0,126598.0,2,Yes,Yes,38798.79,1,Complained,1,PLATINUM,696,Senior,Very Dissatisfied
6566,15789936,T'ao,663,France,Female,33,2,76486.0,2,Yes,No,153295.0,0,Not Complained,4,GOLD,332,Early_Adult,Satisfied
6567,15709523,Yao,525,Germany,Female,30,0,157989.0,2,Yes,Yes,100687.67,0,Not Complained,3,DIAMOND,236,Early_Adult,Neutral
6568,15593425,Bracewell,662,Spain,Female,54,1,187997.0,1,No,No,111442.71,1,Complained,4,SILVER,857,Senior,Satisfied
6569,15776725,Kerr,724,Germany,Male,54,8,172192.0,1,Yes,Yes,136902.01,0,Not Complained,2,SILVER,565,Senior,Dissatisfied
6570,15604706,Blake,581,Germany,Male,38,1,133105.0,1,Yes,No,105732.9,1,Complained,3,SILVER,438,Middle_Age,Neutral
6571,15790958,Sanders,685,Spain,Male,38,4,76486.0,2,Yes,Yes,35884.91,0,Not Complained,4,DIAMOND,966,Middle_Age,Satisfied
6572,15747534,Torkelson,595,France,Male,46,10,76486.0,1,Yes,No,73489.15,1,Complained,4,SILVER,273,Senior,Satisfied
6573,15574237,Hsueh,588,France,Female,21,8,76486.0,2,Yes,Yes,110114.19,0,Not Complained,5,PLATINUM,834,Young,Very Satisfied
6574,15690332,Wang,647,Germany,Male,35,3,192408.0,1,Yes,Yes,40145.28,0,Not Complained,3,DIAMOND,962,Early_Adult,Neutral
6575,15661290,Hightower,785,Germany,Female,38,9,107200.0,1,No,No,146398.51,0,Not Complained,5,SILVER,237,Middle_Age,Very Satisfied
6576,15651883,Genovesi,794,Germany,Female,55,6,115797.0,1,Yes,No,160526.36,1,Complained,1,GOLD,442,Senior,Very Dissatisfied
6577,15808905,Levan,823,France,Male,37,5,164858.0,1,Yes,Yes,173516.71,0,Not Complained,5,DIAMOND,970,Middle_Age,Very Satisfied
6578,15715532,Lai,687,Germany,Male,38,4,117633.0,1,No,Yes,88396.6,0,Not Complained,5,DIAMOND,827,Middle_Age,Very Satisfied
6579,15786078,Loginov,850,France,Female,28,9,76486.0,2,Yes,No,185821.41,0,Not Complained,3,SILVER,437,Early_Adult,Neutral
6580,15652401,Lafleur,496,France,Female,36,7,76486.0,2,No,No,108098.28,0,Not Complained,4,GOLD,289,Middle_Age,Satisfied
6581,15673074,Obidimkpa,527,Germany,Female,30,6,126664.0,1,Yes,Yes,162267.91,0,Not Complained,4,SILVER,617,Early_Adult,Satisfied
6582,15598744,Ch'ang,576,Germany,Female,71,6,140273.0,1,Yes,Yes,193135.25,1,Complained,4,PLATINUM,785,Elder,Satisfied
6583,15785975,Mason,525,Spain,Female,60,7,76486.0,2,No,Yes,168034.9,0,Not Complained,1,GOLD,895,Senior,Very Dissatisfied
6584,15613180,Miranda,727,Germany,Male,21,8,153345.0,1,Yes,Yes,163295.87,0,Not Complained,5,PLATINUM,279,Young,Very Satisfied
6585,15584229,Simon,671,Germany,Female,23,9,123943.0,1,Yes,Yes,159553.27,0,Not Complained,2,PLATINUM,873,Young,Dissatisfied
6586,15773804,Golubeva,625,France,Male,39,5,76486.0,1,Yes,No,99800.87,0,Not Complained,5,GOLD,520,Middle_Age,Very Satisfied
6587,15699515,Manfrin,643,Germany,Male,33,7,98630.0,2,Yes,Yes,40250.82,0,Not Complained,4,PLATINUM,762,Early_Adult,Satisfied
6588,15705313,Stange,707,France,Female,33,2,58036.0,1,Yes,Yes,83335.78,0,Not Complained,1,GOLD,911,Early_Adult,Very Dissatisfied
6589,15693817,Ferrari,539,Spain,Male,28,5,76486.0,2,Yes,No,48382.4,0,Not Complained,1,DIAMOND,830,Early_Adult,Very Dissatisfied
6590,15673790,Taylor,498,Germany,Male,45,7,109201.0,2,No,Yes,165990.44,0,Not Complained,5,PLATINUM,662,Middle_Age,Very Satisfied
6591,15674868,Wei,696,Spain,Female,30,0,76486.0,2,Yes,Yes,9002.8,0,Not Complained,5,SILVER,447,Early_Adult,Very Satisfied
6592,15692110,Ch'eng,758,France,Female,33,7,76486.0,1,Yes,No,188156.34,0,Not Complained,1,GOLD,816,Early_Adult,Very Dissatisfied
6593,15645904,Parsons,685,France,Female,33,6,76486.0,2,No,Yes,186785.01,0,Not Complained,3,SILVER,340,Early_Adult,Neutral
6594,15581332,Pan,655,Germany,Female,30,1,83174.0,2,Yes,Yes,184259.6,0,Not Complained,5,DIAMOND,338,Early_Adult,Very Satisfied
6595,15808544,Cameron,747,France,Female,40,3,76486.0,1,No,No,57817.84,1,Complained,2,DIAMOND,929,Middle_Age,Dissatisfied
6596,15734948,Igwebuike,601,Spain,Male,24,7,76486.0,2,No,No,144660.42,0,Not Complained,4,SILVER,295,Young,Satisfied
6597,15654531,Tuan,477,France,Male,22,5,82559.0,2,No,No,163112.9,1,Complained,3,DIAMOND,661,Young,Neutral
6598,15637774,Fraser,558,France,Male,32,5,73494.0,1,No,No,136301.1,0,Not Complained,3,DIAMOND,655,Early_Adult,Neutral
6599,15677141,Turnbull,586,Spain,Male,29,2,132450.0,1,Yes,Yes,36176.63,0,Not Complained,3,DIAMOND,423,Early_Adult,Neutral
6600,15739578,Chiazagomekpere,850,France,Male,49,6,128664.0,1,Yes,No,65769.3,1,Complained,4,PLATINUM,974,Senior,Satisfied
6601,15697360,Yudina,505,France,Female,36,2,79952.0,1,No,Yes,174123.16,1,Complained,4,PLATINUM,253,Middle_Age,Satisfied
6602,15655213,Udinese,591,Germany,Female,51,8,132508.0,1,Yes,Yes,161304.68,1,Complained,5,DIAMOND,752,Senior,Very Satisfied
6603,15580872,Chinweike,761,Germany,Female,38,1,120530.0,2,Yes,No,109394.62,0,Not Complained,2,GOLD,815,Middle_Age,Dissatisfied
6604,15683213,Bergamaschi,554,France,Female,35,10,74989.0,2,No,Yes,190155.13,0,Not Complained,1,PLATINUM,340,Early_Adult,Very Dissatisfied
6605,15801188,Milliner,774,France,Female,47,6,94723.0,1,No,Yes,61450.96,0,Not Complained,5,DIAMOND,615,Senior,Very Satisfied
6606,15645029,Knowles,771,Spain,Female,33,5,76486.0,2,Yes,No,8673.43,0,Not Complained,5,SILVER,288,Early_Adult,Very Satisfied
6607,15633181,Swinton,792,France,Male,31,6,71270.0,2,No,Yes,125912.77,0,Not Complained,2,DIAMOND,660,Early_Adult,Dissatisfied
6608,15598259,Gregory,673,Germany,Female,41,9,98612.0,1,Yes,No,151349.35,0,Not Complained,2,SILVER,868,Middle_Age,Dissatisfied
6609,15576000,Chibueze,765,France,Male,40,6,138034.0,1,Yes,Yes,67972.45,0,Not Complained,5,PLATINUM,739,Middle_Age,Very Satisfied
6610,15766047,Sukhorukova,748,France,Female,41,2,91622.0,1,Yes,Yes,71139.31,0,Not Complained,5,SILVER,896,Middle_Age,Very Satisfied
6611,15596339,French,422,France,Male,54,3,140014.0,1,No,Yes,86350.97,0,Not Complained,2,SILVER,844,Senior,Dissatisfied
6612,15715199,Estrada,568,Spain,Male,27,5,126816.0,2,No,Yes,118648.12,0,Not Complained,1,DIAMOND,939,Early_Adult,Very Dissatisfied
6613,15615938,Fleming,502,France,Female,64,3,139663.0,1,No,Yes,100995.11,0,Not Complained,4,GOLD,691,Elder,Satisfied
6614,15679991,Kennedy,524,France,Female,28,7,76486.0,2,No,Yes,147100.72,0,Not Complained,1,PLATINUM,983,Early_Adult,Very Dissatisfied
6615,15626135,Combes,689,France,Male,34,1,165312.0,1,Yes,No,155495.63,0,Not Complained,3,DIAMOND,326,Early_Adult,Neutral
6616,15792934,Carruthers,661,France,Male,26,8,76486.0,2,No,No,196875.87,0,Not Complained,4,GOLD,547,Early_Adult,Satisfied
6617,15744046,Andrejew,606,Spain,Male,33,8,76486.0,2,Yes,Yes,63176.77,0,Not Complained,2,DIAMOND,640,Early_Adult,Dissatisfied
6618,15700826,Ko,678,Germany,Female,54,1,123699.0,2,No,Yes,105221.76,0,Not Complained,1,GOLD,664,Senior,Very Dissatisfied
6619,15756301,Daniels,636,Germany,Female,29,3,97325.0,1,No,Yes,131924.38,0,Not Complained,3,SILVER,945,Early_Adult,Neutral
6620,15586517,Toscano,647,France,Male,32,5,97041.0,1,Yes,Yes,23132.73,0,Not Complained,1,GOLD,596,Early_Adult,Very Dissatisfied
6621,15751297,Wilson,732,France,Male,36,5,76486.0,2,Yes,No,161428.25,0,Not Complained,5,SILVER,279,Middle_Age,Very Satisfied
6622,15710365,Thomson,646,France,Male,50,0,104129.0,2,Yes,No,181794.86,1,Complained,4,DIAMOND,377,Senior,Satisfied
6623,15679307,Kazantseva,559,France,Female,43,1,76486.0,1,No,Yes,86634.3,0,Not Complained,5,PLATINUM,830,Middle_Age,Very Satisfied
6624,15610753,Cremonesi,581,France,Male,28,3,104368.0,1,Yes,Yes,29937.75,0,Not Complained,1,DIAMOND,470,Early_Adult,Very Dissatisfied
6625,15811036,Ferri,565,France,Male,46,7,135370.0,1,No,Yes,140130.22,0,Not Complained,1,DIAMOND,829,Senior,Very Dissatisfied
6626,15610912,Ferri,657,Spain,Female,41,6,112119.0,1,Yes,No,17536.82,0,Not Complained,1,PLATINUM,476,Middle_Age,Very Dissatisfied
6627,15619932,Lombardi,847,France,Male,66,7,123761.0,1,No,Yes,53157.16,0,Not Complained,1,GOLD,757,Elder,Very Dissatisfied
6628,15746199,Eluemuno,558,France,Female,41,6,76486.0,1,Yes,Yes,143585.29,1,Complained,1,GOLD,331,Middle_Age,Very Dissatisfied
6629,15584967,Chiganu,596,Spain,Male,57,6,76486.0,2,Yes,Yes,72402.0,0,Not Complained,1,DIAMOND,627,Senior,Very Dissatisfied
6630,15734365,Hsueh,579,France,Male,39,5,76486.0,2,No,Yes,39891.84,0,Not Complained,2,GOLD,977,Middle_Age,Dissatisfied
6631,15726960,O'Brien,741,France,Female,36,3,76486.0,2,Yes,Yes,89804.83,0,Not Complained,1,SILVER,900,Middle_Age,Very Dissatisfied
6632,15665177,Booth,613,France,Male,44,3,76486.0,2,No,Yes,136491.72,0,Not Complained,5,GOLD,462,Middle_Age,Very Satisfied
6633,15779915,O'Loghlin,694,Spain,Male,31,5,76486.0,1,Yes,No,35593.18,0,Not Complained,2,PLATINUM,636,Early_Adult,Dissatisfied
6634,15729110,Lavrov,729,Spain,Female,42,7,76486.0,2,Yes,No,58268.2,1,Complained,1,PLATINUM,226,Middle_Age,Very Dissatisfied
6635,15575399,Somadina,480,France,Female,42,1,152160.0,2,Yes,No,101778.9,0,Not Complained,3,DIAMOND,323,Middle_Age,Neutral
6636,15678374,Colombo,666,France,Female,59,5,76486.0,2,Yes,Yes,185123.09,0,Not Complained,2,DIAMOND,892,Senior,Dissatisfied
6637,15792679,Troupe,575,France,Male,24,2,76486.0,2,Yes,Yes,119927.81,0,Not Complained,2,PLATINUM,367,Young,Dissatisfied
6638,15668767,Kenenna,850,France,Male,36,3,76486.0,2,Yes,No,195033.07,0,Not Complained,4,PLATINUM,731,Middle_Age,Satisfied
6639,15761886,Franklin,740,France,Male,36,4,172382.0,1,Yes,Yes,86480.29,0,Not Complained,3,GOLD,444,Middle_Age,Neutral
6640,15583076,Deleon,588,Germany,Male,41,6,106117.0,2,Yes,No,198766.61,0,Not Complained,3,DIAMOND,666,Middle_Age,Neutral
6641,15815615,Kung,681,France,Male,36,5,141952.0,1,Yes,Yes,185144.08,0,Not Complained,5,SILVER,385,Middle_Age,Very Satisfied
6642,15591942,Zito,611,Spain,Female,33,7,76486.0,2,Yes,Yes,3729.89,0,Not Complained,1,DIAMOND,976,Early_Adult,Very Dissatisfied
6643,15724924,Giordano,589,France,Female,37,6,138498.0,1,No,Yes,18988.58,0,Not Complained,1,SILVER,828,Middle_Age,Very Dissatisfied
6644,15762123,Davide,717,Spain,Female,34,1,76486.0,2,Yes,No,119313.74,0,Not Complained,4,DIAMOND,533,Early_Adult,Satisfied
6645,15567893,Lei,556,Germany,Male,33,3,124213.0,2,Yes,No,62627.55,0,Not Complained,2,GOLD,537,Early_Adult,Dissatisfied
6646,15648989,Moss,850,France,Male,37,4,126873.0,1,Yes,No,197266.58,0,Not Complained,1,DIAMOND,951,Middle_Age,Very Dissatisfied
6647,15662021,Lucciano,685,Spain,Female,42,2,76486.0,2,No,No,199992.48,0,Not Complained,2,SILVER,810,Middle_Age,Dissatisfied
6648,15691627,Tai,713,France,Female,37,8,76486.0,1,Yes,Yes,16403.41,0,Not Complained,2,GOLD,444,Middle_Age,Dissatisfied
6649,15731751,Osinachi,437,France,Female,26,1,120924.0,1,No,Yes,78854.57,0,Not Complained,2,GOLD,310,Early_Adult,Dissatisfied
6650,15635277,Coates,605,Spain,Male,47,7,142644.0,1,Yes,No,189310.27,0,Not Complained,3,PLATINUM,255,Senior,Neutral
6651,15655252,Larionova,758,Germany,Male,41,10,79858.0,1,Yes,Yes,78088.17,0,Not Complained,3,DIAMOND,824,Middle_Age,Neutral
6652,15803941,Seleznev,600,France,Male,46,10,95502.0,1,No,No,19842.18,0,Not Complained,2,DIAMOND,363,Senior,Dissatisfied
6653,15714380,Butcher,827,France,Male,38,5,76486.0,2,No,No,103305.01,0,Not Complained,2,SILVER,785,Middle_Age,Dissatisfied
6654,15666559,Gould,608,Germany,Male,23,8,197716.0,2,Yes,Yes,116124.28,0,Not Complained,5,DIAMOND,845,Young,Very Satisfied
6655,15799998,Cunningham,608,France,Female,30,8,85860.0,1,No,No,142730.27,0,Not Complained,5,DIAMOND,922,Early_Adult,Very Satisfied
6656,15703763,Sanderson,554,France,Male,44,7,85304.0,1,Yes,Yes,58076.52,0,Not Complained,4,GOLD,895,Middle_Age,Satisfied
6657,15795640,Mai,683,Germany,Female,35,1,132371.0,2,No,No,186123.57,0,Not Complained,1,GOLD,504,Early_Adult,Very Dissatisfied
6658,15780056,Reid,660,Spain,Male,33,4,76486.0,1,Yes,No,29664.45,0,Not Complained,4,DIAMOND,400,Early_Adult,Satisfied
6659,15777873,Downer,628,France,Female,31,5,76486.0,1,No,No,147963.07,1,Complained,1,DIAMOND,404,Early_Adult,Very Dissatisfied
6660,15584749,Humphries,668,Germany,Male,39,4,79896.0,1,Yes,No,38466.39,0,Not Complained,4,GOLD,453,Middle_Age,Satisfied
6661,15765258,Bochsa,776,France,Female,29,5,76486.0,2,Yes,Yes,143301.49,0,Not Complained,1,GOLD,580,Early_Adult,Very Dissatisfied
6662,15623346,Czajkowski,820,France,Male,36,4,76486.0,2,Yes,No,31422.69,0,Not Complained,2,SILVER,366,Middle_Age,Dissatisfied
6663,15614054,Pankhurst,665,France,Male,36,1,76486.0,2,No,Yes,121505.61,0,Not Complained,2,PLATINUM,350,Middle_Age,Dissatisfied
6664,15766185,She,850,Germany,Male,31,4,146587.0,1,Yes,Yes,89874.82,0,Not Complained,2,GOLD,687,Early_Adult,Dissatisfied
6665,15667632,Birdseye,703,France,Female,42,7,76486.0,2,No,Yes,72500.68,0,Not Complained,3,DIAMOND,449,Middle_Age,Neutral
6666,15599024,Hope,506,Spain,Male,32,8,76486.0,2,No,Yes,182692.8,0,Not Complained,4,DIAMOND,671,Early_Adult,Satisfied
6667,15798709,Gill,588,Spain,Male,32,3,109109.0,1,No,Yes,4993.94,0,Not Complained,3,GOLD,447,Early_Adult,Neutral
6668,15741921,Moon,622,Spain,Female,26,8,76486.0,2,Yes,Yes,124964.82,0,Not Complained,1,SILVER,471,Early_Adult,Very Dissatisfied
6669,15793671,Watt,606,France,Male,34,5,76486.0,1,Yes,No,161971.42,0,Not Complained,1,SILVER,891,Early_Adult,Very Dissatisfied
6670,15797900,Chinomso,517,France,Male,56,9,142147.0,1,No,No,39488.04,1,Complained,3,PLATINUM,727,Senior,Neutral
6671,15667932,Bellucci,758,Spain,Female,43,10,76486.0,2,Yes,Yes,55313.44,0,Not Complained,2,GOLD,995,Middle_Age,Dissatisfied
6672,15795933,Barese,677,France,Female,49,3,76486.0,2,Yes,Yes,187811.71,0,Not Complained,3,GOLD,643,Senior,Neutral
6673,15660403,Fleming,827,Spain,Female,35,0,76486.0,2,No,Yes,184514.01,0,Not Complained,3,DIAMOND,520,Early_Adult,Neutral
6674,15736299,Bell,729,France,Female,36,8,109107.0,1,No,No,121311.12,0,Not Complained,3,DIAMOND,456,Middle_Age,Neutral
6675,15759034,Li Fonti,654,France,Male,36,2,112263.0,1,Yes,No,12873.39,0,Not Complained,1,DIAMOND,883,Middle_Age,Very Dissatisfied
6676,15724663,Christmas,654,Spain,Female,36,5,76486.0,2,No,No,157238.05,0,Not Complained,2,SILVER,596,Middle_Age,Dissatisfied
6677,15594556,Chuter,619,Spain,Male,52,8,76486.0,2,Yes,Yes,123242.11,0,Not Complained,1,PLATINUM,239,Senior,Very Dissatisfied
6678,15737169,Johnson,642,Spain,Male,26,8,144239.0,1,Yes,Yes,184399.76,0,Not Complained,3,PLATINUM,649,Early_Adult,Neutral
6679,15632472,Scott,472,Spain,Female,32,1,159398.0,1,No,Yes,57323.18,0,Not Complained,4,PLATINUM,829,Early_Adult,Satisfied
6680,15722813,Byrne,470,Spain,Male,30,4,125385.0,1,Yes,No,68293.93,0,Not Complained,1,GOLD,536,Early_Adult,Very Dissatisfied
6681,15588450,Chukwudi,633,France,Female,60,8,69365.0,1,Yes,Yes,10288.24,0,Not Complained,4,DIAMOND,437,Senior,Satisfied
6682,15736717,Ma,602,France,Male,31,7,155272.0,1,Yes,Yes,179446.31,0,Not Complained,4,GOLD,836,Early_Adult,Satisfied
6683,15680683,Simmons,640,Spain,Male,29,5,197200.0,2,Yes,No,141453.62,0,Not Complained,1,PLATINUM,540,Early_Adult,Very Dissatisfied
6684,15710316,Fang,454,Spain,Female,48,5,144838.0,1,Yes,Yes,93151.77,0,Not Complained,2,DIAMOND,325,Senior,Dissatisfied
6685,15746333,Blake,562,France,Female,57,3,76486.0,3,Yes,No,6554.97,1,Complained,2,SILVER,571,Senior,Dissatisfied
6686,15606861,Tien,636,France,Male,34,8,76486.0,2,Yes,No,38570.13,0,Not Complained,1,SILVER,474,Early_Adult,Very Dissatisfied
6687,15641285,Yusupova,621,Spain,Male,50,3,163086.0,1,No,Yes,131048.36,0,Not Complained,5,PLATINUM,710,Senior,Very Satisfied
6688,15662908,Davidson,795,Germany,Male,38,7,125903.0,2,Yes,Yes,127068.92,0,Not Complained,5,GOLD,912,Middle_Age,Very Satisfied
6689,15814267,Zhdanova,550,France,Male,22,6,154377.0,1,Yes,Yes,51721.52,0,Not Complained,2,GOLD,491,Young,Dissatisfied
6690,15614923,Nielson,630,Spain,Male,41,7,107512.0,1,No,Yes,46156.87,0,Not Complained,5,SILVER,419,Middle_Age,Very Satisfied
6691,15579223,Niu,573,Germany,Male,30,8,127406.0,1,Yes,No,192950.6,0,Not Complained,4,PLATINUM,927,Early_Adult,Satisfied
6692,15651389,Kay,561,Spain,Male,24,8,143657.0,1,No,Yes,180932.46,0,Not Complained,1,DIAMOND,689,Young,Very Dissatisfied
6693,15677087,Green,662,France,Female,39,5,138107.0,1,No,No,19596.73,0,Not Complained,2,PLATINUM,847,Middle_Age,Dissatisfied
